x,y
-0.37291081551306826,0.0
-0.8337491656878464,0.9034359532319588
0.5996803852738355,0.9506460547108457
-0.7732328282907122,0.15207282381585935
0.5681102402469915,1.3513939946055769
-0.9330513540823497,-0.049872138873285926
0.4109386290158459,1.3801690042085037
0.05409082555296396,0.23449101929643862
0.25737556394922945,0.9959964861408436
-0.12548675325203118,0.3934214064303653
-0.354796759596514,0.8149123455097054
0.7603378808524868,0.8974553760641788
0.6888592154000126,0.4979992902437297
0.6334091713832011,0.752974465179686
-0.22348871871585008,0.3922791577906276
0.4480459401073902,1.0456971394750685
-0.36912674631543885,0.25097749804349234
-0.7969523352432326,0.8522428238050093
-0.9520733647890951,0.5803349671132547
-0.781937923210277,0.8381989233848366
0.48381849407048194,0.9428807986360777
-0.29545088807055664,0.310365572493814
-0.08818917283000904,0.978724765279695
0.0391089196692711,0.5469847318690486
0.5068110334352267,0.8846790796463161
0.2542765042699584,0.47248620185943735
-0.7250185037618038,0.5599613396336759
-0.42937972896284915,0.8714524600131236
-0.7342041483180544,0.5136289698694876
-0.11403396452288073,0.98300797868537
-0.10867568716409615,0.5156094498211351
0.7627919914578167,1.013281781795659
0.3825683069243435,0.3602076859892771
-0.10324192528604237,0.7445709401915949
0.861941729672087,0.8897989008755276
-0.8899929426501074,0.07703528732058534
0.3883162429558493,1.3581775178028739
0.08833839067299265,0.2571272940558456
0.6256974618465867,1.0679084504275627
0.9060659158839368,0.5060034207104238
0.6748908755628646,0.6930562740458316
0.5806783753978597,0.6182287524911559
0.10767195889230718,0.5761952232124172
-0.3155860387907097,0.6395521262523074
0.2774819431069566,0.8737559447236042
0.36994947780546794,0.5763131947280583
-0.47396350585015146,0.5211978792739796
-0.5991551753078845,0.7787818714070931
-0.57975818562305,0.6572777506765332
-0.9721119333427335,0.6292166473200609
-0.2659242838552929,0.9415292301272651
0.12515806558163134,0.6411553452483545
-0.48016084783992863,0.5510893213009078
-0.06511441547630281,0.8948176135933217
0.8465378282196079,0.7865088154640257
-0.3685621631630407,0.2717174602518686
-0.7778624550909878,0.8473488075959306
-0.9315551912866122,0.5825421150680088
-0.02057591639698253,1.0209504433367675
0.6862824000401582,0.667377859947522
-0.9833383897398134,0.24013394054608894
-0.7156371919373508,1.061571792286559
0.021043508198172356,0.6901122205644694
-0.7926330683972773,0.47291848324469193
-0.41573935287849695,0.9510809671331295
0.33446962241412304,0.7333962441214996
0.8136322194650372,0.7533171677569362
0.6974579617893082,0.5682387478491264
0.9924731340155661,0.7947986302804733
0.04866176192670002,0.3272794295949544
0.4950153696265609,1.0124064375057567
-0.9672735540333834,0.1035122588488073
-0.21670114569803056,1.2254055816413443
-0.18220163862831473,0.4192010873420022
-0.5882349825655078,0.7581374823456098
-0.507746323805589,0.6845462960788709
0.31525021154674704,0.9120553709460788
-0.9070813327156899,0.22455231860003444
-0.20656977584470404,1.1724787151739327
-0.07413019859575143,0.4645430831650448
-0.5031302862078486,0.7189600024972519
-0.8292127570316723,0.6028736198760561
-0.9623852733337765,0.7415975269143056
0.16914344175682028,0.9761765137324874
-0.5460345810200047,0.3248019137401789
-0.8086433255724794,0.8662206529424498
-0.002333990995994073,0.813327653643712
-0.7982048944863098,0.4030140794245766
-0.6811561537290518,0.9294464276426544
0.23708184728097303,0.8001352222256265
0.3405884043288394,0.6236982067348914
-0.4183884157241877,0.5131690628537752
-0.41740543510026673,0.8127161588317493
0.9390538053670268,0.9622105864132158
-0.576344870044426,0.09344909288992448
-0.322742715392468,1.083560649629908
-0.22802132152530796,0.49977714878374496
0.2547934693096552,0.9322473821997878
-0.3580201671310208,0.3690780121473532
0.45952305935745885,1.1023991617029623
-0.6395240171519985,0.15367148629162894
-0.2496047826539174,1.106385883103345
-0.1404634906562705,0.489387710896958
0.9805237737911816,1.0940467010048438
0.27137369458301186,0.22886523431714795
-0.10910499598748791,0.8415393830407724
-0.8951026485803841,0.39437131073913656
-0.4692042638987679,1.0166344333052098
0.739444101565436,0.8173742545884458
0.4975866113079517,0.5020476242087083
0.06501573927922699,0.665666940527845
0.1296001021829456,0.7058419845165843
0.06624322626926404,0.6451426534979269
0.47697897756263363,0.8054822230480627
0.7834076173817945,0.6592593164470172
0.9082236056511694,0.6890809290607313
-0.11842668441876225,0.37596933469070726
-0.9856864781076746,0.6652595584097822
0.293482256546826,1.0622836350314384
-0.23202595475187837,0.32377506207489926
-0.7459402968700666,0.7882390982335894
-0.40310190753496644,0.739787666941052
0.5564633036680895,0.906339413383995
0.1755542929888445,0.4259623897333047
-0.3475773831218656,0.7068612331236772
-0.3900488901538086,0.6735820046156042
0.37711200783138055,0.8991864931039762
0.4368613933481451,0.5490150615621041
0.6894369820636144,0.8096937305866164
0.2869624777902715,0.4689187189596933
0.3968957626852654,0.8328847578655051
-0.49738247125027724,0.3470100257811643
0.6349523590679431,1.2004784979414036
-0.21807186465910489,0.1646395531435083
0.14820337567596353,1.0760815754527604
0.06729392238534904,0.4357649000486135
0.18368495878894708,0.8661461424687846
-0.5518682015655598,0.37828775091152006
-0.16798985714985548,0.9983758564963918
-0.7160842721106466,0.37218862032875794
0.9031516171094702,1.3189430900728618
0.183665492700263,0.13998622988503506
-0.842907148814602,0.7149540488454635
0.5548646539165234,1.0533319147175175
-0.3481424737331047,0.22054914256015698
0.2715314591813802,1.1259399693038186
-0.04105926066721399,0.3492432481338438
0.042760187003965555,0.914296581016416
0.6300043215926703,0.6893536563958017
-0.8053282066048388,0.2875369493128709
-0.9171412467589857,0.9359492308120517
0.9708711815628228,1.0509089363994863
-0.13297207047313475,0.1506882916958054
0.42385743924766084,1.1236531778885932
-0.6300453449967092,0.15730153837055086
0.14111693158095595,1.2001465330917287
0.5684509928379267,0.5095546691710089
-0.8851638777764221,0.4020475917578754
0.24203429752599903,1.1869079574730652
0.9160558530195979,0.5715566756061198
-0.7003454517574921,0.30385983536422395
-0.4585742352268496,1.0109336680668424
0.09780222819741247,0.6565858780913819
0.07713646980366429,0.6887041893305564
0.09513932854972063,0.6789256995491474
-0.9644783723260542,0.41482936620847494
0.2328655122166301,1.200741495584502
0.10747450140426884,0.36654625308932964
0.9643108656867325,1.0903927102399762
-0.9990785151263837,-0.08222415803368566
-0.06901192811177403,1.2757551619748575
0.3526175167709322,0.48944045106141193
0.055128981491581186,0.7147401009125071
-0.21909025641019864,0.5905663214687578
-0.9851960177392804,0.5608451063582017
-0.5666761161549574,0.9146079723648203
-0.5586491427735916,0.5748522746004203
0.322415338763439,0.9998210649928376
0.16390278415747406,0.4443405699183521
-0.5390152454777195,0.6511912819777331
-0.9284411257284264,0.6318167842605174
0.055380915416341825,1.0070755345363838
0.35825427402976406,0.569424042100509
-0.7126327534486461,0.46951352069664143
-0.9348653847971582,0.7994481201506654
0.4342715745635848,0.9991119746303037
0.29363771342176537,0.44357216581840053
-0.4887053548080338,0.625324378973144
0.9411833754870147,1.1007989075841802
0.26167467846610126,0.23519263933534695
-0.7565903437983692,0.6799338624201124
-0.7530513069155038,0.7225637753807537
-0.07754736519325212,0.8635162946459537
-0.14921387931742913,0.5588098489181426
0.3066531444904521,0.8834666516506846
-0.6959245224098329,0.29565871175087005
0.04538991976512574,1.1397377275237683
-0.6344999523964368,0.26272936784586026
-0.00952152116065852,1.1233999184506576
-0.9150857082496395,0.2161663278002808
-0.009000670245886466,1.2276336832504298
0.731559024468363,0.5844596466068553
0.9725143223608543,0.769043371129964
-0.46197372980200235,0.22111886003858922
0.037185461380864426,1.101274077845408
0.6554233232326763,0.6046153784297909
-0.2959837278668438,0.46167750370871186
-0.8105769808586791,0.7104538863041573
0.6356128839228443,1.0666408647430807
0.685791249613481,0.44855145958078013
-0.03491046116509677,0.6180369429773122
0.5955816627418307,0.8829734397692995
-0.7150691215575498,0.20446895700834702
-0.4395334927120891,1.0645075387316174
0.5426923388218299,0.7363176394500351
0.17021661079152528,0.5281860570022296
0.6104264514100486,0.883414372433834
-0.7179245141564057,0.19905586032312642
0.7754440430874145,1.3711252927298332
-0.7120392730636553,-0.06341894847136087
0.3333955876203689,1.2929548271861484
-0.675917294881512,0.10529101202864398
0.5746368350839963,1.3354697561943984
0.28884625774123096,0.25908308828225346
0.7329512593236942,1.0336821156954243
0.28969772420717366,0.3359814610820365
-0.998164531998893,0.5621161670783381
-0.6733937717879124,0.8909940112286698
0.4576873819405731,0.8738938711887864
-0.7744304439937018,0.23607907996407515
-0.13931477440380235,1.1447093319305326
-0.5476588203217359,0.3377128078269934
0.6072648300858943,1.2137396813147325
-0.17598418287507012,0.17816485403138388
-0.772652590691844,0.8288659920098649
-0.42431883561926265,0.7184776786715568
